S41,40.9795935
S42,41.9810651
S43,42.9869076
S44,43.9901188
S45,44.99572
S46,46.00004
S47,47.00795
S48,48.0137
S49,49.02276
Cl28,28.02954
Cl29,29.01478
Cl30,30.00477
Cl31,30.992414
Cl32,31.98568464
Cl33,32.97745199
Cl34,33.973762485
Cl35,34.968852682
Cl36,35.968306809
Cl37,36.965902602
Cl38,37.96801044
Cl39,38.9680082
Cl40,39.970415
Cl41,40.970685
Cl42,41.97325
Cl43,42.97389
Cl44,43.97787
Cl45,44.98029
Cl46,45.98517
Cl47,46.98916
Cl48,47.99564
Cl49,49.00123
Cl50,50.00905
Cl51,51.01554
Ar30,30.02307
Ar31,31.01212
Ar32,31.9976378
Ar33,32.98992555
Ar34,33.98027009
Ar35,34.97525759
Ar36,35.967545105
Ar37,36.96677633
Ar38,37.96273211
Ar39,38.964313
Ar40,39.9623831237
Ar41,40.96450057
Ar42,41.9630457
Ar43,42.9656361
Ar44,43.9649238
Ar45,44.96803973
Ar46,45.968083
Ar47,46.972935
Ar48,47.97591
Ar49,48.9819
Ar50,49.98613
Ar51,50.9937
Ar52,51.99896
Ar53,53.00729
K32,32.02265
K33,33.00756
K34,33.99869
K35,34.98800541
K36,35.98130201
K37,36.97337589
K38,37.96908112
K39,38.9637064864
K40,39.963998166
K41,40.9618252579
K42,41.96240231
K43,42.9607347
K44,43.96158699
K45,44.96069149
K46,45.96198159
K47,46.9616616
K48,47.96534119
K49,48.96821075
K50,49.97238
K51,50.975828
K52,51.98224
K53,52.98746
K54,53.99463
K55,55.00076
K56,56.00851
Ca34,34.01487
Ca35,35.00514
Ca36,35.993074
Ca37,36.98589785
Ca38,37.97631922
Ca39,38.97071081
Ca40,39.962590863
Ca41,40.96227792
Ca42,41.95861783
Ca43,42.95876644
Ca44,43.95548156
Ca45,44.95618635
Ca46,45.953689
Ca47,46.9545424
Ca48,47.95252276
Ca49,48.95566274
Ca50,49.9574992
Ca51,50.960989
Ca52,51.963217
Ca53,52.96945
Ca54,53.9734
Ca55,54.9803
Ca56,55.98508
Ca57,56.99262
Ca58,57.99794
Sc36,36.01648
Sc37,37.00374
Sc38,37.99512
Sc39,38.984785
Sc40,39.9779673
Sc41,40.969251105
Sc42,41.96551653
Sc43,42.9611505
Sc44,43.9594029
Sc45,44.95590828
Sc46,45.95516826
Sc47,46.9524037
Sc48,47.9522236
Sc49,48.9500146
Sc50,49.952176
Sc51,50.953592
Sc52,51.95688
Sc53,52.95909
Sc54,53.96393
Sc55,54.96782
Sc56,55.97345
Sc57,56.97777
Sc58,57.98403
Sc59,58.98894
Sc60,59.99565
Sc61,61.001
Ti38,38.01145
Ti39,39.00236
Ti40,39.9905
Ti41,40.983148
Ti42,41.97304903
Ti43,42.9685225
Ti44,43.95968995
Ti45,44.95812198
Ti46,45.95262772
Ti47,46.95175879
Ti48,47.94794198
Ti49,48.94786568
Ti50,49.94478689
Ti51,50.94661065
Ti52,51.946893
Ti53,52.94973
Ti54,53.95105
Ti55,54.95527
Ti56,55.95791
Ti57,56.96364
Ti58,57.9666
Ti59,58.97247
Ti60,59.97603
Ti61,60.98245
Ti62,61.98651
Ti63,62.99375
V40,40.01276
V41,41.00021
V42,41.99182
V43,42.980766
V44,43.97411
V45,44.9657748
V46,45.96019878
V47,46.95490491
V48,47.9522522
V49,48.9485118
V50,49.94715601
V51,50.94395704
V52,51.94477301
V53,52.9443367
V54,53.946439
V55,54.94724
V56,55.95048
V57,56.95252
V58,57.95672
V59,58.95939
V60,59.96431
V61,60.96725
V62,61.97265
V63,62.97639
V64,63.98264
V65,64.9875
V66,65.99398
Cr42,42.0067
Cr43,42.99753
Cr44,43.98536
Cr45,44.97905
Cr46,45.968359
Cr47,46.9628974
Cr48,47.9540291
Cr49,48.9513333
Cr50,49.94604183
Cr51,50.94476502
Cr52,51.94050623
Cr53,52.94064815
Cr54,53.93887916
Cr55,54.94083843
Cr56,55.9406531
Cr57,56.943613
Cr58,57.94435
Cr59,58.94859
Cr60,59.95008
Cr61,60.95442
Cr62,61.9561
Cr63,62.96165
Cr64,63.96408
Cr65,64.96996
Cr66,65.97366
Cr67,66.98016
Cr68,67.98403
Mn44,44.00715
Mn45,44.99449
Mn46,45.98609
Mn47,46.975775
Mn48,47.96852
Mn49,48.959595
Mn50,49.95423778
Mn51,50.94820847
Mn52,51.9455639
Mn53,52.94128889
Mn54,53.9403576
Mn55,54.93804391
Mn56,55.93890369
Mn57,56.9382861
Mn58,57.9400666
Mn59,58.9403911
Mn60,59.9431366
Mn61,60.9444525
Mn62,61.94795
Mn63,62.9496647
Mn64,63.9538494
Mn65,64.9560198
Mn66,65.960547
Mn67,66.96424
Mn68,67.96962
Mn69,68.97366
Mn70,69.97937
Mn71,70.98368
Fe45,45.01442
Fe46,46.00063
Fe47,46.99185
Fe48,47.98023
Fe49,48.973429
Fe50,49.962975
Fe51,50.956841
Fe52,51.9481131
Fe53,52.9453064
Fe54,53.93960899
Fe55,54.93829199
Fe56,55.93493633
Fe57,56.93539284
Fe58,57.93327443
Fe59,58.93487434
Fe60,59.9340711
Fe61,60.9367462
Fe62,61.9367918
Fe63,62.9402727
Fe64,63.9409878
Fe65,64.9450115
Fe66,65.94625
Fe67,66.95054
Fe68,67.95295
Fe69,68.95807
Fe70,69.96102
Fe71,70.96672
Fe72,71.96983
Fe73,72.97572
Fe74,73.97935
Co47,47.01057
Co48,48.00093
Co49,48.98891
Co50,49.98091
Co51,50.970647
Co52,51.96351
Co53,52.9542041
Co54,53.94845987
Co55,54.9419972
Co56,55.9398388
Co57,56.93629057
Co58,57.9357521
Co59,58.93319429
Co60,59.9338163
Co61,60.93247662
Co62,61.934059
Co63,62.9336
Co64,63.935811
Co65,64.9364621
Co66,65.939443
Co67,66.9406096
Co68,67.94426
Co69,68.94614
Co70,69.94963
Co71,70.95237
Co72,71.95729
Co73,72.96039
Co74,73.96515
Co75,74.96876
Co76,75.97413
Ni48,48.01769
Ni49,49.0077
Ni50,49.99474
Ni51,50.98611
Ni52,51.9748
Ni53,52.96819
Ni54,53.957892
Ni55,54.95133063
Ni56,55.94212855
Ni57,56.93979218
Ni58,57.93534241
Ni59,58.9343462
Ni60,59.93078588
Ni61,60.93105557
Ni62,61.92834537
Ni63,62.92966963
Ni64,63.92796682
Ni65,64.93008517
Ni66,65.9291393
Ni67,66.9315694
Ni68,67.9318688
Ni69,68.9356103
Ni70,69.9364313
Ni71,70.940519
Ni72,71.9417859
Ni73,72.9462067
Ni74,73.94798
Ni75,74.9525
Ni76,75.95533
Ni77,76.96055
Ni78,77.96336
Ni79,78.97025
Cu52,51.99671
Cu53,52.98459
Cu54,53.97666
Cu55,54.96604
Cu56,55.95895
Cu57,56.9492125
Cu58,57.94453305
Cu59,58.93949748
Cu60,59.9373645
Cu61,60.9334576
Cu62,61.93259541
Cu63,62.92959772
Cu64,63.92976434
Cu65,64.9277897
Cu66,65.92886903
Cu67,66.9277303
Cu68,67.9296109
Cu69,68.9294293
Cu70,69.9323921
Cu71,70.9326768
Cu72,71.9358203
Cu73,72.9366744
Cu74,73.9398749
Cu75,74.9415226
Cu76,75.945275
Cu77,76.94792
Cu78,77.95223
Cu79,78.95502
Cu80,79.96089
Cu81,80.96587
Cu82,81.97244
Zn54,53.99204
Zn55,54.98398
Zn56,55.97254
Zn57,56.96506
Zn58,57.954591
Zn59,58.94931266
Zn60,59.9418421
Zn61,60.939507
Zn62,61.93433397
Zn63,62.9332115
Zn64,63.92914201
Zn65,64.92924077
Zn66,65.92603381
Zn67,66.92712775
Zn68,67.92484455
Zn69,68.9265507
Zn70,69.9253192
Zn71,70.9277196
Zn72,71.9268428
Zn73,72.9295826
Zn74,73.9294073
Zn75,74.9328402
Zn76,75.933115
Zn77,76.9368872
Zn78,77.9382892
Zn79,78.9426381
Zn80,79.9445529
Zn81,80.9504026
Zn82,81.95426
Zn83,82.96056
Zn84,83.96521
Zn85,84.97226
Ga56,55.99536
Ga57,56.9832
Ga58,57.97478
Ga59,58.96353
Ga60,59.95729
Ga61,60.949399
Ga62,61.94419025
Ga63,62.9392942
Ga64,63.9368404
Ga65,64.93273459
Ga66,65.9315894
Ga67,66.9282025
Ga68,67.9279805
Ga69,68.9255735
Ga70,69.9260219
Ga71,70.92470258
Ga72,71.92636747
Ga73,72.9251747
Ga74,73.9269457
Ga75,74.9265002
Ga76,75.9288276
Ga77,76.9291543
Ga78,77.9316088
Ga79,78.9328523
Ga80,79.9364208
Ga81,80.9381338
Ga82,81.9431765
Ga83,82.9471203
Ga84,83.95246
Ga85,84.95699
Ga86,85.96301
Ga87,86.96824
Ge58,57.99172
Ge59,58.98249
Ge60,59.97036
Ge61,60.96379
Ge62,61.95502
Ge63,62.949628
Ge64,63.9416899
Ge65,64.9393681
Ge66,65.9338621
Ge67,66.9327339
Ge68,67.9280953
Ge69,68.9279645
Ge70,69.92424875
Ge71,70.92495233
Ge72,71.922075826
Ge73,72.923458956
Ge74,73.921177761
Ge75,74.92285837
Ge76,75.921402726
Ge77,76.923549843
Ge78,77.9228529
Ge79,78.92536
Ge80,79.9253508
Ge81,80.9288329
Ge82,81.929774
Ge83,82.9345391
Ge84,83.9375751
Ge85,84.9429697
Ge86,85.94658
Ge87,86.95268
Ge88,87.95691
Ge89,88.96379
Ge90,89.96863
As60,59.99388
As61,60.98112
As62,61.97361
As63,62.9639
As64,63.95743
As65,64.949611
As66,65.9441488
As67,66.93925111
As68,67.9367741
As69,68.932246
As70,69.930926
As71,70.9271138
As72,71.9267523
As73,72.9238291
As74,73.9239286
As75,74.92159457
As76,75.92239202
As77,76.9206476
As78,77.921828
As79,78.9209484
As80,79.9224746
As81,80.9221323
As82,81.9247412
As83,82.9252069
As84,83.9293033
As85,84.9321637
As86,85.9367015
As87,86.9402917
As88,87.94555
As89,88.94976
As90,89.95563
As91,90.96039
As92,91.96674
Se64,63.97109
Se65,64.9644
Se66,65.95559
Se67,66.949994
Se68,67.94182524
Se69,68.9394148
Se70,69.9335155
Se71,70.9322094
Se72,71.9271405
Se73,72.9267549
Se74,73.922475934
Se75,74.92252287
Se76,75.919213704
Se77,76.919914154
Se78,77.91730928
Se79,78.91849929
Se80,79.9165218
Se81,80.917993
Se82,81.9166995
Se83,82.9191186
Se84,83.9184668
Se85,84.9222608
Se86,85.9243117
Se87,86.9286886
Se88,87.9314175
Se89,88.9366691
Se90,89.9401
Se91,90.94596
Se92,91.94984
Se93,92.95629
Se94,93.96049
Se95,94.9673
Br67,66.96465
Br68,67.95873
Br69,68.950497
Br70,69.944792
Br71,70.9393422
Br72,71.9365886
Br73,72.9316715
Br74,73.9299102
Br75,74.9258105
Br76,75.924542
Br77,76.9213792
Br78,77.9211459
Br79,78.9183376
Br80,79.9185298
Br81,80.9162897
Br82,81.9168032
Br83,82.9151756
Br84,83.916496
Br85,84.9156458
Br86,85.9188054
Br87,86.920674
Br88,87.9240833
Br89,88.9267046
Br90,89.9312928
Br91,90.9343986
Br92,91.9396316
Br93,92.94313
Br94,93.9489
Br95,94.95301
Br96,95.95903
Br97,96.96344
Br98,97.96946
Kr69,68.96518
Kr70,69.95604
Kr71,70.95027
Kr72,71.9420924
Kr73,72.9392892
Kr74,73.933084
Kr75,74.9309457
Kr76,75.9259103
Kr77,76.92467
Kr78,77.92036494
Kr79,78.9200829
Kr80,79.91637808
Kr81,80.9165912
Kr82,81.91348273
Kr83,82.91412716
Kr84,83.9114977282
Kr85,84.9125273
Kr86,85.9106106269
Kr87,86.91335476
Kr88,87.9144479
Kr89,88.9178355
Kr90,89.9195279
Kr91,90.9238063
Kr92,91.9261731
Kr93,92.9311472
Kr94,93.93414
Kr95,94.939711
Kr96,95.943017
Kr97,96.94909
Kr98,97.95243
Kr99,98.95839
Kr100,99.96237
Kr101,100.96873
Rb71,70.96532
Rb72,71.95908
Rb73,72.95053
Rb74,73.9442659
Rb75,74.9385732
Rb76,75.935073
Rb77,76.9304016
Rb78,77.9281419
Rb79,78.9239899
Rb80,79.9225164
Rb81,80.9189939
Rb82,81.918209
Rb83,82.9151142
Rb84,83.9143752
Rb85,84.9117897379
Rb86,85.91116743
Rb87,86.909180531
Rb88,87.91131559
Rb89,88.9122783
Rb90,89.9147985
Rb91,90.9165372
Rb92,91.9197284
Rb93,92.9220393
Rb94,93.9263948
Rb95,94.92926
Rb96,95.9341334
Rb97,96.9371771
Rb98,97.9416869
Rb99,98.94503
Rb100,99.95003
Rb101,100.95404
Rb102,101.95952
Rb103,102.96392
Sr73,72.9657
Sr74,73.95617
Sr75,74.94995
Sr76,75.941763
Sr77,76.9379455
Sr78,77.93218
Sr79,78.9297077
Sr80,79.9245175
Sr81,80.9232114
Sr82,81.9183999
Sr83,82.9175544
Sr84,83.9134191
Sr85,84.912932
Sr86,85.9092606
Sr87,86.9088775
Sr88,87.9056125
Sr89,88.9074511
Sr90,89.90773
Sr91,90.9101954
Sr92,91.9110382
Sr93,92.9140242
Sr94,93.9153556
Sr95,94.9193529
Sr96,95.9217066
Sr97,96.926374
Sr98,97.9286888
Sr99,98.9328907
Sr100,99.93577
Sr101,100.940352
Sr102,101.943791
Sr103,102.94909
Sr104,103.95265
Sr105,104.95855
Sr106,105.96265
Sr107,106.96897
Y76,75.95856
Y77,76.949781
Y78,77.94361
Y79,78.93735
Y80,79.9343561
Y81,80.9294556
Y82,81.9269314
Y83,82.922485
Y84,83.9206721
Y85,84.916433
Y86,85.914886
Y87,86.9108761
Y88,87.9095016
Y89,88.9058403
Y90,89.9071439
Y91,90.9072974
Y92,91.9089451
Y93,92.909578
Y94,93.9115906
Y95,94.9128161
Y96,95.9158968
Y97,96.9182741
Y98,97.9223821
Y99,98.924148
Y100,99.927715
Y101,100.9301477
Y102,101.9343277
Y103,102.937243
Y104,103.94196
Y105,104.94544
Y106,105.95056
Y107,106.95452
Y108,107.95996
Y109,108.96436
Zr78,77.95566
Zr79,78.94948
Zr80,79.9404
Zr81,80.93731
Zr82,81.93135
Zr83,82.9292421
Zr84,83.9233269
Zr85,84.9214444
Zr86,85.9162972
Zr87,86.914818
Zr88,87.9102213
Zr89,88.9088814
Zr90,89.9046977
Zr91,90.9056396
Zr92,91.9050347
Zr93,92.9064699
Zr94,93.9063108
Zr95,94.9080385
Zr96,95.9082714
Zr97,96.9109512
Zr98,97.9127289
Zr99,98.916667
Zr100,99.9180006
Zr101,100.921448
Zr102,101.9231409
Zr103,102.927191
Zr104,103.929436
Zr105,104.934008
Zr106,105.93676
Zr107,106.94174
Zr108,107.94487
Zr109,108.95041
Zr110,109.95396
Zr111,110.95968
Zr112,111.9637
Nb81,80.9496
Nb82,81.94396
Nb83,82.93729
Nb84,83.93449
Nb85,84.9288458
Nb86,85.9257828
Nb87,86.9206937
Nb88,87.918222
Nb89,88.913445
Nb90,89.9112584
Nb91,90.9069897
Nb92,91.9071881
Nb93,92.906373
Nb94,93.9072788
Nb95,94.9068324
Nb96,95.9080973
Nb97,96.9080959
Nb98,97.9103265
Nb99,98.911613
Nb100,99.9143276
Nb101,100.9153103
Nb102,101.9180772
Nb103,102.9194572
Nb104,103.9228925
Nb105,104.9249465
Nb106,105.9289317
Nb107,106.9315937
Nb108,107.9360748
Nb109,108.93922
Nb110,109.94403
Nb111,110.94753
Nb112,111.95247
Nb113,112.95651
Nb114,113.96201
Nb115,114.96634
Mo83,82.94988
Mo84,83.94149
Mo85,84.938261
Mo86,85.9311748
Mo87,86.9281962
Mo88,87.9219678
Mo89,88.9194682
Mo90,89.9139309
Mo91,90.9117453
Mo92,91.90680796
Mo93,92.90680958
Mo94,93.9050849
Mo95,94.90583877
Mo96,95.90467612
Mo97,96.90601812
Mo98,97.90540482
Mo99,98.90770851
Mo100,99.9074718
Mo101,100.9103414
Mo102,101.9102834
Mo103,102.913079
Mo104,103.9137344
Mo105,104.916969
Mo106,105.918259
Mo107,106.922106
Mo108,107.924033
Mo109,108.928424
Mo110,109.930704
Mo111,110.935654
Mo112,111.93831
Mo113,112.94335
Mo114,113.94653
Mo115,114.95196
Mo116,115.95545
Mo117,116.96117
Tc85,84.95058
Tc86,85.94493
Tc87,86.9380672
Tc88,87.93378
Tc89,88.9276487
Tc90,89.9240739
Tc91,90.9184254
Tc92,91.9152698
Tc93,92.910246
Tc94,93.9096536
Tc95,94.9076536
Tc96,95.907868
Tc97,96.9063667
Tc98,97.9072124
Tc99,98.9062508
Tc100,99.9076539
Tc101,100.907309
Tc102,101.9092097
Tc103,102.909176
Tc104,103.911425
Tc105,104.911655
Tc106,105.914358
Tc107,106.9154606
Tc108,107.9184957
Tc109,108.920256
Tc110,109.923744
Tc111,110.925901
Tc112,111.9299458
Tc113,112.932569
Tc114,113.93691
Tc115,114.93998
Tc116,115.94476
Tc117,116.94806
Tc118,117.95299
Tc119,118.95666
Tc120,119.96187
Ru87,86.95069
Ru88,87.9416
Ru89,88.93762
Ru90,89.9303444
Ru91,90.9267419
Ru92,91.9202344
Ru93,92.9171044
Ru94,93.9113429
Ru95,94.910406
Ru96,95.90759025
Ru97,96.9075471
Ru98,97.9052868
Ru99,98.9059341
Ru100,99.9042143
Ru101,100.9055769
Ru102,101.9043441
Ru103,102.9063186
Ru104,103.9054275
Ru105,104.9077476
Ru106,105.9073291
Ru107,106.909972
Ru108,107.910188
Ru109,108.913326
Ru110,109.9140407
Ru111,110.91757
Ru112,111.918809
Ru113,112.922844
Ru114,113.9246136
Ru115,114.92882
Ru116,115.9312192
Ru117,116.9361
Ru118,117.93853
Ru119,118.94357
Ru120,119.94631
Ru121,120.95164
Ru122,121.95447
Ru123,122.95989
Ru124,123.96305
Rh89,88.95058
Rh90,89.94422
Rh91,90.93688
Rh92,91.9323677
Rh93,92.9259128
Rh94,93.9217305
Rh95,94.9158979
Rh96,95.914453
Rh97,96.911329
Rh98,97.910708
Rh99,98.9081282
Rh100,99.908117
Rh101,100.9061606
Rh102,101.9068374
Rh103,102.905498
Rh104,103.9066492
Rh105,104.9056885
Rh106,105.9072868
Rh107,106.906748
Rh108,107.908714
Rh109,108.9087488
Rh110,109.911079
Rh111,110.9116423
Rh112,111.914403
Rh113,112.9154393
Rh114,113.918718
Rh115,114.9203116
Rh116,115.924059
Rh117,116.9260354
Rh118,117.93034
Rh119,118.932557
Rh120,119.93686
Rh121,120.93942
Rh122,121.94399
Rh123,122.94685
Rh124,123.95151
Rh125,124.95469
Rh126,125.95946
Pd91,90.95032
Pd92,91.94088
Pd93,92.93651
Pd94,93.9290376
Pd95,94.9248898
Pd96,95.9182151
Pd97,96.916472
Pd98,97.9126983
Pd99,98.9117748
Pd100,99.908505
Pd101,100.9082864
Pd102,101.9056022
Pd103,102.9060809
Pd104,103.9040305
Pd105,104.9050796
Pd106,105.9034804
Pd107,106.9051282
Pd108,107.9038916
Pd109,108.9059504
Pd110,109.9051722
Pd111,110.90768968
Pd112,111.9073297
Pd113,112.910261
Pd114,113.9103686
Pd115,114.913659
Pd116,115.914297
Pd117,116.9179547
Pd118,117.9190667
Pd119,118.9233402
Pd120,119.9245511
Pd121,120.9289503
Pd122,121.930632
Pd123,122.93514
Pd124,123.93714
Pd125,124.94179
Pd126,125.94416
Pd127,126.94907
Pd128,127.95183
Ag93,92.95033
Ag94,93.94373
Ag95,94.93602
Ag96,95.930744
Ag97,96.92397
Ag98,97.92156
Ag99,98.9176458
Ag100,99.9161154
Ag101,100.912684
Ag102,101.9117047
Ag103,102.9089631
Ag104,103.9086239
Ag105,104.9065256
Ag106,105.9066636
Ag107,106.9050916
Ag108,107.9059503
Ag109,108.9047553
Ag110,109.9061102
Ag111,110.9052959
Ag112,111.9070486
Ag113,112.906573
Ag114,113.908823
Ag115,114.908767
Ag116,115.9113868
Ag117,116.911774
Ag118,117.9145955
Ag119,118.91557
Ag120,119.9187848
Ag121,120.920125
Ag122,121.923664
Ag123,122.925337
Ag124,123.92893
Ag125,124.93105
Ag126,125.93475
Ag127,126.93711
Ag128,127.94106
Ag129,128.94395
Ag130,129.9507
Cd95,94.94994
Cd96,95.94034
Cd97,96.9351
Cd98,97.927389
Cd99,98.9249258
Cd100,99.9203488
Cd101,100.9185862
Cd102,101.914482
Cd103,102.9134165
Cd104,103.9098564
Cd105,104.9094639
Cd106,105.9064599
Cd107,106.9066121
Cd108,107.9041834
Cd109,108.9049867
Cd110,109.90300661
Cd111,110.90418287
Cd112,111.90276287
Cd113,112.90440813
Cd114,113.90336509
Cd115,114.90543751
Cd116,115.90476315
Cd117,116.907226
Cd118,117.906922
Cd119,118.909847
Cd120,119.9098681
Cd121,120.9129637
Cd122,121.9134591
Cd123,122.9168925
Cd124,123.9176574
Cd125,124.9212576
Cd126,125.9224291
Cd127,126.926472
Cd128,127.9278129
Cd129,128.93182
Cd130,129.93394
Cd131,130.9406
Cd132,131.94604
Cd133,132.95285
In97,96.94934
In98,97.94214
In99,98.93411
In100,99.93096
In101,100.92634
In102,101.9241071
In103,102.9198819
In104,103.9182145
In105,104.914502
In106,105.913464
In107,106.91029
In108,107.9096935
In109,108.9071514
In110,109.90717
In111,110.9051085
In112,111.9055377
In113,112.90406184
In114,113.90491791
In115,114.903878776
In116,115.90525999
In117,116.9045157
In118,117.9063566
In119,118.9058507
In120,119.907967
In121,120.907851
In122,121.910281
In123,122.910434
In124,123.913182
In125,124.913605
In126,125.916507
In127,126.917446
In128,127.9204
In129,128.9218053
In130,129.924977
In131,130.9269715
In132,131.933001
In133,132.93831
In134,133.94454
In135,134.95005
Sn99,98.94853
Sn100,99.9385
Sn101,100.93526
Sn102,101.93029
Sn103,102.928105
Sn104,103.9231052
Sn105,104.9212684
Sn106,105.9169574
Sn107,106.9157137
Sn108,107.9118943
Sn109,108.9112921
Sn110,109.907845
Sn111,110.9077401
Sn112,111.90482387
Sn113,112.9051757
Sn114,113.9027827
Sn115,114.903344699
Sn116,115.9017428
Sn117,116.90295398
Sn118,117.90160657
Sn119,118.90331117
Sn120,119.90220163
Sn121,120.9042426
Sn122,121.9034438
Sn123,122.9057252
Sn124,123.9052766
Sn125,124.9077864
Sn126,125.907659
Sn127,126.91039
Sn128,127.910507
Sn129,128.913465
Sn130,129.9139738
Sn131,130.917045
Sn132,131.9178267
Sn133,132.9239134
Sn134,133.9286821
Sn135,134.9349086
Sn136,135.93999
Sn137,136.94655
Sn138,137.95184
Sb103,102.93969
Sb104,103.93648
Sb105,104.931276
Sb106,105.928638
Sb107,106.9241506
Sb108,107.9222267
Sb109,108.9181411
Sb110,109.9168543
Sb111,110.9132182
Sb112,111.9124
Sb113,112.909375
Sb114,113.90929
Sb115,114.906598
Sb116,115.9067931
Sb117,116.9048415
Sb118,117.9055321
Sb119,118.9039455
Sb120,119.9050794
Sb121,120.903812
Sb122,121.9051699
Sb123,122.9042132
Sb124,123.905935
Sb125,124.905253
Sb126,125.907253
Sb127,126.9069243
Sb128,127.909146
Sb129,128.909147
Sb130,129.911662
Sb131,130.9119888
Sb132,131.9145077
